"id","V","A","D","stdV","stdA","stdD","N"
"SemEval_1147","3.5","3.33","3.33","0.5","0.47","0.47","6"
"SemEval_1148","2.8","2.8","2.8","0.4","0.4","0.75","5"
"SemEval_1149","3.0","2.8","3.4","0.0","0.4","0.49","5"
"SemEval_115","2.8","3.0","3.2","0.4","0.0","0.4","5"
"SemEval_1150","2.2","3.2","2.8","0.4","0.4","0.4","5"
"SemEval_1151","3.6","3.4","3.4","0.8","1.02","1.02","5"
"SemEval_1152","3.2","3.4","3.0","0.4","0.49","0.0","5"
"SemEval_1153","3.2","3.4","2.8","0.75","0.49","0.4","5"
"SemEval_1154","3.6","3.2","3.0","0.49","0.4","0.0","5"
"SemEval_1155","3.4","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1156","2.2","3.2","2.6","0.4","0.4","0.49","5"
"SemEval_1157","2.6","2.8","3.2","0.49","0.4","0.4","5"
"SemEval_1158","2.6","3.2","3.2","0.49","0.75","0.4","5"
"SemEval_1159","1.8","3.6","2.6","0.4","0.49","0.49","5"
"SemEval_116","3.0","3.0","3.33","0.82","0.0","0.47","3"
"SemEval_1160","1.67","3.33","3.33","0.47","0.47","0.47","3"
"SemEval_1161","2.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1162","3.2","2.6","3.0","0.4","0.8","0.0","5"
"SemEval_1163","3.4","2.8","2.8","0.49","0.75","0.4","5"
"SemEval_1164","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1165","2.6","3.2","3.0","0.49","0.4","0.63","5"
"SemEval_1166","3.67","3.33","3.67","0.47","0.94","0.47","3"
"SemEval_1167","2.8","3.0","3.0","0.75","0.0","0.63","5"
"SemEval_1168","2.6","2.8","2.8","0.49","0.98","0.4","5"
"SemEval_1169","2.8","3.0","3.2","0.4","0.63","0.4","5"
"SemEval_117","3.4","3.0","3.2","0.49","0.0","0.4","5"
"SemEval_1170","3.6","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1171","3.8","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1172","4.2","3.6","3.4","0.75","1.02","0.49","5"
"SemEval_1173","1.4","3.2","2.6","0.49","0.4","0.49","5"
"SemEval_1174","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1175","2.0","3.4","2.6","0.63","0.49","0.49","5"
"SemEval_1176","3.2","3.6","2.2","0.98","0.8","0.75","5"
"SemEval_1177","2.8","3.0","3.0","0.4","0.63","0.63","5"
"SemEval_1178","2.4","3.2","3.2","0.49","0.4","0.75","5"
"SemEval_1179","3.4","3.0","3.2","0.49","1.1","0.75","5"
"SemEval_118","2.8","3.0","3.0","0.98","0.63","0.0","5"
"SemEval_1180","3.0","2.8","3.0","0.63","0.4","0.63","5"
"SemEval_1181","2.8","2.6","3.0","0.4","0.49","0.0","5"
"SemEval_1182","1.5","3.0","2.5","0.5","0.0","0.5","2"
"SemEval_1183","2.8","2.8","3.0","0.4","0.4","0.0","5"
"SemEval_1184","3.6","3.4","3.2","0.49","0.8","0.4","5"
"SemEval_1185","2.2","3.0","3.4","0.98","0.63","0.49","5"
"SemEval_1186","3.0","3.2","3.2","0.63","0.4","0.4","5"
"SemEval_1187","2.8","3.4","2.6","0.75","0.49","0.49","5"
"SemEval_1188","3.0","3.0","3.0","0.0","0.63","0.0","5"
"SemEval_1189","2.8","3.0","3.2","0.4","0.63","0.4","5"
"SemEval_119","3.67","2.67","3.33","0.47","0.47","0.47","3"
"SemEval_1190","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1191","1.8","3.6","2.0","0.75","0.49","0.63","5"
"SemEval_1192","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1193","2.0","4.0","2.2","0.63","0.63","0.75","5"
"SemEval_1194","3.0","2.8","3.0","0.0","0.4","0.0","5"
"SemEval_1195","2.8","3.4","3.0","0.4","0.49","0.63","5"
"SemEval_1196","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1197","3.4","3.4","3.4","0.49","0.49","0.49","5"
"SemEval_1198","2.6","3.6","2.6","1.02","0.49","1.02","5"
"SemEval_1199","2.8","3.4","3.0","0.4","0.49","0.0","5"
"SemEval_12","2.6","3.2","3.0","0.49","0.4","0.0","5"
"SemEval_120","2.8","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1200","3.4","3.6","3.4","0.49","0.49","0.49","5"
"SemEval_1201","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1202","2.6","3.2","2.8","0.49","0.4","0.4","5"
"SemEval_1203","3.2","3.4","3.4","0.75","0.49","0.49","5"
"SemEval_1204","1.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1205","3.4","3.4","3.4","0.49","0.49","0.49","5"
"SemEval_1206","3.33","3.33","3.67","0.47","0.94","0.47","3"
"SemEval_1207","1.75","3.0","3.25","0.83","0.71","0.83","4"
"SemEval_1208","3.2","3.2","3.2","0.4","0.4","0.4","5"
"SemEval_1209","2.4","3.2","2.8","0.8","0.4","0.4","5"
"SemEval_121","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1210","3.2","3.0","3.4","0.4","0.0","0.49","5"
"SemEval_1211","3.4","3.4","3.4","0.8","0.8","0.8","5"
"SemEval_1212","2.67","3.67","3.67","0.47","0.94","0.94","3"
"SemEval_1213","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1214","3.0","2.8","2.8","0.0","0.4","0.4","5"
"SemEval_1215","3.4","2.8","3.0","0.49","0.4","0.0","5"
"SemEval_1216","2.2","2.8","2.6","0.75","0.4","0.49","5"
"SemEval_1217","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1218","2.8","2.8","2.6","0.98","0.4","0.8","5"
"SemEval_1219","3.0","3.0","3.5","0.0","0.0","0.5","2"
"SemEval_122","3.5","3.5","3.5","0.5","0.5","0.5","2"
"SemEval_1220","2.6","3.2","2.8","0.49","0.4","0.4","5"
"SemEval_1221","3.0","3.0","3.33","0.0","0.0","0.47","3"
"SemEval_1222","2.4","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1223","3.8","3.4","3.4","0.75","0.49","0.49","5"
"SemEval_1224","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1225","3.2","2.6","2.8","0.4","0.49","0.4","5"
"SemEval_1226","4.0","3.67","4.0","0.82","0.94","0.82","3"
"SemEval_1227","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1228","2.67","2.67","3.67","0.47","0.47","0.47","3"
"SemEval_1229","2.2","3.6","2.6","0.75","0.49","0.49","5"
"SemEval_123","3.0","2.6","3.0","0.0","0.8","0.0","5"
"SemEval_1230","3.2","3.4","3.4","0.4","0.8","0.8","5"
"SemEval_1231","3.33","3.33","3.33","0.47","0.47","0.47","3"
"SemEval_1232","2.8","3.0","3.0","0.4","0.63","0.63","5"
"SemEval_1233","4.2","3.4","3.4","0.75","1.02","0.49","5"
"SemEval_1235","2.2","3.0","3.0","0.98","0.0","0.0","5"
"SemEval_1236","3.8","3.6","3.6","0.4","0.49","0.49","5"
"SemEval_1238","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1239","3.6","3.0","3.2","0.49","0.0","0.4","5"
"SemEval_124","2.0","3.0","3.0","0.0","0.0","0.0","3"
"SemEval_1240","2.6","2.8","3.0","0.49","0.4","0.63","5"
"SemEval_1241","2.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1242","2.2","3.6","3.6","0.75","0.49","0.49","5"
"SemEval_1243","3.0","3.33","3.0","0.0","0.47","0.0","3"
"SemEval_1244","2.5","3.0","3.0","0.5","0.0","0.0","2"
"SemEval_1245","2.67","2.67","3.0","0.47","0.47","0.0","3"
"SemEval_1246","3.67","3.33","3.33","0.47","0.94","0.47","3"
"SemEval_1247","3.75","2.75","3.5","0.83","0.83","0.87","4"
"SemEval_1248","2.8","3.2","3.0","0.4","0.4","0.63","5"
"SemEval_1249","2.2","3.0","3.0","0.75","0.63","0.63","5"
"SemEval_125","2.4","3.0","3.2","0.49","0.0","0.4","5"
"SemEval_1250","1.67","4.0","3.67","0.47","0.82","0.94","3"
"SemEval_1251","3.5","3.5","3.0","0.5","0.5","0.0","2"
"SemEval_1252","2.8","3.0","3.2","0.4","0.0","0.4","5"
"SemEval_1253","2.6","3.6","3.0","0.8","0.49","0.63","5"
"SemEval_1254","3.8","3.4","3.0","0.4","0.49","0.0","5"
"SemEval_1255","3.0","3.5","3.5","0.0","0.5","0.5","2"
"SemEval_1256","2.2","3.4","3.0","0.4","0.49","0.0","5"
"SemEval_1257","1.8","4.0","2.2","0.75","0.63","0.75","5"
"SemEval_1258","2.0","3.2","2.4","0.63","0.4","0.49","5"
"SemEval_1259","3.6","3.6","3.4","0.8","0.8","0.49","5"
"SemEval_126","2.0","3.0","2.33","0.82","0.0","0.47","3"
"SemEval_1260","2.4","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_1261","2.4","3.2","3.2","0.8","0.4","0.4","5"
"SemEval_1262","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1263","3.2","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1264","2.5","2.5","2.5","0.5","0.5","0.5","2"
"SemEval_1265","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1266","2.8","3.4","2.8","0.4","0.49","0.4","5"
"SemEval_1267","3.2","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1268","2.5","3.0","3.5","0.5","0.0","0.5","2"
"SemEval_1269","3.0","2.2","3.0","0.0","0.98","0.0","5"
"SemEval_127","2.4","3.4","3.0","0.8","0.49","0.0","5"
"SemEval_1270","3.6","3.0","3.2","0.8","0.63","0.4","5"
"SemEval_1271","3.2","3.0","3.2","0.4","0.63","0.4","5"
"SemEval_1272","3.8","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1273","3.0","2.8","3.0","0.0","0.4","0.0","5"
"SemEval_1274","4.0","3.0","3.2","0.63","0.63","0.4","5"
"SemEval_1275","2.6","3.4","3.0","0.49","0.49","0.0","5"
"SemEval_1276","3.2","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1277","3.4","3.0","3.4","0.49","0.89","0.49","5"
"SemEval_1278","2.0","3.0","3.0","0.63","0.63","0.89","5"
"SemEval_1279","3.0","2.0","3.0","0.0","1.0","0.0","2"
"SemEval_128","2.4","3.4","2.8","0.49","0.49","0.4","5"
"SemEval_1280","2.2","3.2","2.8","0.75","0.4","0.4","5"
"SemEval_1281","2.2","3.2","2.4","0.4","0.4","0.49","5"
"SemEval_1282","2.6","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_1283","2.6","3.4","3.0","0.49","0.49","0.0","5"
"SemEval_1284","3.4","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_1285","2.8","2.8","3.2","0.4","0.4","0.4","5"
"SemEval_1286","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1287","3.0","3.0","2.8","0.0","0.0","0.4","5"
"SemEval_1288","3.8","3.4","3.2","0.98","0.49","0.4","5"
"SemEval_1289","3.33","3.0","3.0","0.47","0.0","0.0","3"
"SemEval_129","3.4","3.4","3.4","0.8","0.8","0.8","5"
"SemEval_1290","2.8","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1291","3.6","3.2","3.6","0.8","0.4","0.49","5"
"SemEval_1292","2.4","3.4","3.4","0.8","0.8","0.8","5"
"SemEval_1293","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1294","3.0","2.6","2.8","0.0","0.49","0.4","5"
"SemEval_1295","2.8","3.2","3.0","0.4","0.4","0.63","5"
"SemEval_1296","2.6","2.8","2.6","0.8","0.4","0.8","5"
"SemEval_1297","3.0","3.0","3.2","0.0","0.0","0.4","5"
"SemEval_1298","3.6","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_1299","3.2","3.2","3.2","0.4","0.4","0.4","5"
"SemEval_13","3.0","2.8","3.0","0.0","0.4","0.0","5"
"SemEval_130","3.2","3.0","3.0","0.4","0.63","0.0","5"
"SemEval_1300","2.0","3.0","3.33","0.82","0.0","0.47","3"
"SemEval_1301","3.2","3.0","3.0","0.4","0.63","0.0","5"
"SemEval_1302","2.6","3.2","2.8","0.49","0.4","0.4","5"
"SemEval_1303","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1304","2.6","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_1305","1.8","3.0","3.0","0.4","0.63","0.63","5"
"SemEval_1306","2.2","3.4","3.0","0.4","0.49","0.0","5"
"SemEval_1307","3.0","2.33","3.0","0.0","0.94","0.0","3"
"SemEval_1308","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1309","2.33","3.33","2.67","0.47","0.94","0.47","3"
"SemEval_131","2.6","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1310","3.0","3.2","3.2","0.0","0.4","0.4","5"
"SemEval_1311","2.8","3.2","3.2","0.4","0.4","0.4","5"
"SemEval_1312","3.0","3.4","2.8","0.63","0.49","0.4","5"
"SemEval_1313","4.0","3.4","3.6","0.63","0.8","0.49","5"
"SemEval_1314","3.0","3.2","3.2","0.63","0.4","0.4","5"
"SemEval_1315","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1316","2.8","3.4","3.4","0.75","0.8","0.8","5"
"SemEval_1317","2.2","3.2","2.8","0.4","0.4","0.4","5"
"SemEval_1318","3.0","2.67","3.67","0.0","0.47","0.47","3"
"SemEval_1319","2.5","3.0","2.5","0.5","0.0","0.5","2"
"SemEval_132","3.5","3.17","3.33","0.5","0.37","0.47","6"
"SemEval_1320","3.0","3.0","3.0","0.0","0.63","0.0","5"
"SemEval_1321","2.2","2.6","2.6","0.75","0.49","0.8","5"
"SemEval_1322","3.0","3.5","3.0","0.0","0.5","0.0","2"
"SemEval_1323","2.8","3.2","3.2","0.4","0.4","0.4","5"
"SemEval_1324","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1325","3.0","2.8","2.8","0.0","0.4","0.4","5"
"SemEval_1326","3.0","3.6","3.4","0.63","0.49","0.49","5"
"SemEval_1327","3.2","3.0","3.0","0.4","0.63","0.63","5"
"SemEval_1328","3.2","3.6","3.2","0.98","0.8","0.98","5"
"SemEval_1329","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_133","3.2","3.0","3.0","0.4","0.63","0.0","5"
"SemEval_1330","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1331","2.6","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_1332","3.0","2.8","3.2","0.0","0.4","0.4","5"
"SemEval_1333","3.0","3.0","3.2","0.0","0.0","0.4","5"
"SemEval_1334","2.8","2.8","2.8","0.4","0.4","0.4","5"
"SemEval_1335","3.2","2.8","3.0","0.4","0.98","0.0","5"
"SemEval_1336","3.4","3.0","2.6","0.8","0.63","0.49","5"
"SemEval_1337","3.0","2.6","2.6","0.0","0.49","0.8","5"
"SemEval_1339","3.8","3.6","3.0","0.4","0.49","0.0","5"
"SemEval_134","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1340","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1341","1.5","2.5","2.5","0.5","0.5","0.5","2"
"SemEval_1342","3.0","3.0","3.2","0.0","0.0","0.4","5"
"SemEval_1343","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1344","2.2","3.6","3.6","0.4","0.49","0.8","5"
"SemEval_1345","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1346","2.0","3.6","2.6","0.0","0.49","0.49","5"
"SemEval_1347","2.8","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1348","3.0","3.2","3.0","0.0","0.4","0.0","5"
"SemEval_1349","3.2","3.4","3.2","0.4","0.49","0.4","5"
"SemEval_135","2.2","2.8","2.6","0.4","0.75","0.49","5"
"SemEval_1350","3.0","3.33","3.33","0.0","0.47","0.47","3"
"SemEval_1351","3.6","3.0","3.6","0.49","0.63","0.49","5"
"SemEval_1352","2.4","3.0","3.4","0.49","0.63","0.49","5"
"SemEval_1353","3.4","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1354","2.6","3.2","3.0","0.49","0.4","0.0","5"
"SemEval_1355","3.0","3.0","3.5","0.0","0.0","0.5","2"
"SemEval_1356","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1357","2.8","3.0","2.4","0.75","0.63","0.8","5"
"SemEval_1358","3.0","2.8","3.2","0.0","0.4","0.4","5"
"SemEval_1359","3.2","3.0","3.0","0.4","0.63","0.0","5"
"SemEval_136","2.8","3.0","3.2","0.4","0.0","0.4","5"
"SemEval_1360","3.0","3.2","3.0","0.63","0.4","0.63","5"
"SemEval_1361","3.2","2.8","3.2","0.4","0.4","0.4","5"
"SemEval_1362","2.2","2.8","3.0","0.4","0.75","0.63","5"
"SemEval_1363","1.8","4.0","2.2","0.4","0.63","0.4","5"
"SemEval_1364","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1365","3.0","3.2","3.0","0.0","0.4","0.0","5"
"SemEval_1366","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1367","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1368","2.8","2.6","3.2","0.4","0.8","0.4","5"
"SemEval_1369","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_137","3.0","2.8","3.0","0.0","0.4","0.0","5"
"SemEval_1370","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1371","2.0","3.6","2.6","0.89","1.02","0.8","5"
"SemEval_1372","2.4","3.2","3.2","0.49","0.4","0.75","5"
"SemEval_1373","1.33","3.67","2.0","0.47","0.47","0.0","3"
"SemEval_1374","1.4","3.4","2.8","0.49","0.49","0.75","5"
"SemEval_1375","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1376","2.6","3.4","3.2","0.49","0.49","0.4","5"
"SemEval_1377","3.4","3.0","3.0","0.49","0.63","0.0","5"
"SemEval_1378","2.0","2.8","2.4","0.0","0.75","0.49","5"
"SemEval_1379","3.0","3.2","3.2","0.63","0.75","0.4","5"
"SemEval_138","3.0","3.0","3.2","0.0","0.63","0.4","5"
"SemEval_1380","2.25","3.0","3.5","0.43","0.71","0.5","4"
"SemEval_1381","2.0","3.6","2.6","0.63","0.49","0.49","5"
"SemEval_1382","3.0","3.33","3.0","0.0","0.47","0.0","3"
"SemEval_1383","3.0","2.67","3.67","0.0","0.47","0.47","3"
"SemEval_1384","2.8","2.8","3.2","0.4","0.75","0.4","5"
"SemEval_1385","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1386","2.67","3.0","3.0","0.47","0.0","0.0","3"
"SemEval_1387","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1388","2.4","3.2","2.8","0.49","0.4","0.4","5"
"SemEval_1389","2.4","3.2","2.8","0.49","0.4","0.4","5"
"SemEval_139","3.0","3.6","3.4","0.63","0.8","0.49","5"
"SemEval_1390","3.67","3.67","3.5","0.75","0.75","0.5","6"
"SemEval_1391","2.2","3.0","2.6","0.98","0.63","0.8","5"
"SemEval_1392","3.6","3.4","3.2","0.49","0.49","0.4","5"
"SemEval_1393","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1394","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_1395","1.6","3.2","2.8","0.49","0.4","0.75","5"
"SemEval_1396","2.4","2.6","3.2","0.49","0.49","0.75","5"
"SemEval_1397","3.2","3.4","3.2","0.4","0.49","0.4","5"
"SemEval_1398","2.6","3.2","3.0","0.49","0.4","0.0","5"
"SemEval_1399","3.0","2.8","3.0","0.63","0.4","0.63","5"
"SemEval_14","3.2","2.8","3.0","0.4","0.4","0.63","5"
"SemEval_1400","3.5","3.0","3.0","0.5","1.0","0.0","2"
"SemEval_1401","2.33","2.67","3.33","0.47","0.47","0.47","3"
"SemEval_1402","3.4","3.0","3.0","0.8","0.63","0.0","5"
"SemEval_1403","2.8","3.0","3.0","0.4","0.0","0.63","5"
"SemEval_1404","3.2","3.4","3.4","0.75","0.49","0.49","5"
"SemEval_1405","3.0","3.0","3.2","0.63","0.0","0.4","5"
"SemEval_1406","3.6","2.4","3.0","0.49","0.49","0.63","5"
"SemEval_1407","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1408","3.8","4.0","3.0","0.4","0.63","0.0","5"
"SemEval_1409","2.8","3.0","3.0","0.4","0.0","0.0","5"
"SemEval_141","2.8","2.8","3.0","0.4","0.4","0.0","5"
"SemEval_1410","3.2","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1411","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1412","3.6","3.6","3.4","0.8","0.8","0.8","5"
"SemEval_1413","3.4","3.4","3.4","0.49","0.8","0.49","5"
"SemEval_1414","1.5","3.5","2.5","0.5","0.5","0.5","2"
"SemEval_1415","2.2","3.2","2.4","0.75","0.4","0.8","5"
"SemEval_1416","1.5","3.5","2.5","0.5","0.5","0.5","2"
"SemEval_1417","2.8","2.8","3.2","0.4","0.4","0.4","5"
"SemEval_1418","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1419","3.4","3.4","3.2","0.49","0.49","0.4","5"
"SemEval_142","2.0","3.6","2.6","0.0","0.49","0.49","5"
"SemEval_1420","4.33","3.67","3.0","0.47","0.94","0.0","3"
"SemEval_1421","2.6","3.4","3.0","0.8","0.8","0.0","5"
"SemEval_1422","2.8","3.0","3.2","0.4","0.63","0.4","5"
"SemEval_1423","3.0","2.4","3.0","0.0","0.8","0.0","5"
"SemEval_1424","3.4","3.4","3.2","0.8","0.49","0.4","5"
"SemEval_1425","2.5","2.5","3.0","0.5","1.5","0.0","2"
"SemEval_1426","3.0","2.67","3.33","0.0","0.47","0.47","3"
"SemEval_1427","2.0","3.5","3.5","0.0","0.5","0.5","2"
"SemEval_1428","3.0","2.6","2.6","0.0","0.49","0.49","5"
"SemEval_1429","3.2","3.2","2.8","0.4","0.4","0.4","5"
"SemEval_143","2.4","3.0","3.2","0.8","0.63","0.4","5"
"SemEval_1430","2.6","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1431","2.5","3.0","3.0","0.5","0.0","0.0","2"
"SemEval_1432","3.0","3.2","3.0","0.0","0.4","0.0","5"
"SemEval_1433","4.0","3.8","3.4","0.0","0.4","0.49","5"
"SemEval_1434","2.6","2.6","3.2","0.8","0.8","0.4","5"
"SemEval_1435","3.4","3.4","3.0","0.49","0.49","0.0","5"
"SemEval_1436","2.67","3.0","3.0","0.47","0.0","0.0","3"
"SemEval_1437","3.0","3.0","3.0","0.63","0.63","0.63","5"
"SemEval_1438","2.8","3.2","3.4","0.4","0.4","0.49","5"
"SemEval_1439","2.4","3.0","3.0","0.49","0.0","0.0","5"
"SemEval_144","1.67","3.5","2.17","0.47","0.76","0.9","6"
"SemEval_1440","3.0","3.2","3.2","0.63","0.4","0.4","5"
"SemEval_1441","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_1442","3.2","3.6","3.2","0.75","0.49","0.75","5"
"SemEval_1443","3.0","3.0","3.2","0.0","0.0","0.4","5"
"SemEval_1444","3.0","2.75","3.0","0.0","0.43","0.0","4"
"SemEval_1445","3.2","2.6","3.2","0.4","0.49","0.4","5"
"SemEval_1446","2.0","3.2","2.4","0.0","0.4","0.49","5"
"SemEval_1447","3.6","3.4","3.2","0.49","0.49","0.4","5"
"SemEval_1448","3.4","2.8","3.2","0.49","0.75","0.4","5"
"SemEval_1449","2.6","3.2","2.8","0.8","0.4","0.4","5"
"SemEval_145","2.8","3.2","2.8","0.4","0.4","0.4","5"
"SemEval_1450","2.2","3.6","2.0","0.75","0.8","0.89","5"
"SemEval_1451","3.4","3.4","3.4","0.49","0.49","0.49","5"
"SemEval_1452","3.0","3.4","3.0","0.0","0.49","0.0","5"
"SemEval_1453","2.2","3.6","2.4","0.75","0.49","0.49","5"
"SemEval_1454","3.8","3.8","3.2","0.4","0.75","0.4","5"
"SemEval_1455","2.6","3.4","3.0","0.49","0.49","0.0","5"
"SemEval_1457","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1458","3.33","3.0","3.17","0.47","0.58","0.69","6"
"SemEval_1459","2.2","3.0","2.6","0.4","0.63","0.49","5"
"SemEval_146","2.0","3.4","2.6","0.63","0.49","0.49","5"
"SemEval_1460","2.6","3.0","3.2","0.8","0.63","0.4","5"
"SemEval_1461","3.6","3.4","3.2","0.8","0.8","0.4","5"
"SemEval_1462","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1463","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1464","3.0","3.0","3.0","0.0","0.0","0.0","3"
"SemEval_1465","3.67","3.0","3.0","0.47","0.82","0.0","3"
"SemEval_1466","2.6","3.0","2.6","0.49","0.63","0.8","5"
"SemEval_1467","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1468","3.0","3.2","2.8","0.0","0.4","0.98","5"
"SemEval_1469","3.33","3.0","3.0","0.47","0.0","0.0","3"
"SemEval_147","3.0","2.8","3.0","0.0","0.4","0.0","5"
"SemEval_1470","2.4","3.6","3.0","0.8","0.8","0.0","5"
"SemEval_1471","3.4","3.2","3.2","0.49","0.4","0.4","5"
"SemEval_1472","2.6","2.8","3.0","0.49","0.4","0.0","5"
"SemEval_1473","3.8","3.6","3.2","0.98","1.2","0.4","5"
"SemEval_1474","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1475","3.0","3.0","3.0","0.0","0.0","0.0","5"
"SemEval_1476","2.6","3.2","3.0","0.49","0.4","0.63","5"
"SemEval_1477","2.8","3.4","2.8","0.4","0.49","0.4","5"
"SemEval_1478","2.8","2.8","2.8","0.4","0.4","0.4","5"
"SemEval_1479","2.5","3.0","3.0","0.5","0.0","0.0","2"
"SemEval_148","3.5","3.5","3.33","0.5","0.5","0.75","6"
"SemEval_1480","2.8","2.8","3.2","0.4","0.4","0.4","5"
"SemEval_1481","2.8","3.0","2.8","0.4","0.0","0.4","5"
"SemEval_1482","2.4","3.2","2.6","0.49","0.4","0.49","5"
"SemEval_1483","3.4","3.6","3.2","0.49","0.49","0.4","5"
"SemEval_1484","3.0","3.0","3.5","0.0","0.0","0.5","2"
"SemEval_1485","2.0","3.0","3.0","0.82","0.0","0.0","3"
"SemEval_1486","2.0","3.0","2.8","0.63","0.63","0.75","5"
"SemEval_1487","3.25","3.0","3.25","0.43","0.71","0.43","4"
"SemEval_1488","3.25","2.75","3.25","0.43","0.43","0.43","4"
"SemEval_1489","3.4","3.4","2.8","0.49","0.49","0.4","5"
"SemEval_149","2.6","3.2","3.0","0.49","0.4","0.0","5"
"SemEval_1491","1.6","3.2","2.6","0.49","0.75","0.49","5"
"SemEval_1492","2.5","3.0","3.0","0.5","0.0","0.0","2"
"SemEval_1493","3.0","3.4","3.2","0.63","0.49","0.4","5"
"SemEval_1494","3.2","3.4","2.6","0.75","0.8","0.49","5"
"SemEval_1495","2.4","3.2","3.0","0.49","0.4","0.0","5"
"SemEval_1496","2.5","3.25","2.5","0.5","0.43","0.5","4"
"SemEval_1497","2.8","3.2","3.0","0.4","0.4","0.0","5"
"SemEval_1498","3.0","2.6","3.0","0.0","0.8","0.0","5"
"SemEval_1499","2.8","3.2","2.8","0.4","0.4","0.4","5"
"SemEval_15","2.0","3.6","2.6","0.0","0.49","0.8","5"
"SemEval_150","2.6","3.0","2.8","0.49","0.0","0.4","5"
"SemEval_151","3.0","3.0","3.0","0.0","0.0","0.0","2"
"SemEval_153","3.0","2.67","3.33","0.0","0.47","0.47","3"
