id	document	category	subcategory
WhereToHongKong_46663_46790	WhereToHongKong	travel-guides	 
WhereToHongKong_46791_46880	WhereToHongKong	travel-guides	 
WhereToHongKong_46881_47038	WhereToHongKong	travel-guides	 
WhereToHongKong_47047_47200	WhereToHongKong	travel-guides	 
WhereToHongKong_47201_47428	WhereToHongKong	travel-guides	 
WhereToHongKong_47437_47619	WhereToHongKong	travel-guides	 
WhereToHongKong_47620_47857	WhereToHongKong	travel-guides	 
WhereToHongKong_47866_47952	WhereToHongKong	travel-guides	 
WhereToHongKong_47953_48145	WhereToHongKong	travel-guides	 
WhereToHongKong_48146_48283	WhereToHongKong	travel-guides	 
WhereToHongKong_48294_48476	WhereToHongKong	travel-guides	 
WhereToHongKong_48477_48565	WhereToHongKong	travel-guides	 
WhereToHongKong_48566_48630	WhereToHongKong	travel-guides	 
WhereToHongKong_48639_48714	WhereToHongKong	travel-guides	 
WhereToHongKong_48715_48915	WhereToHongKong	travel-guides	 
WhereToHongKong_48916_49014	WhereToHongKong	travel-guides	 
WhereToHongKong_49015_49130	WhereToHongKong	travel-guides	 
WhereToHongKong_49139_49302	WhereToHongKong	travel-guides	 
WhereToHongKong_49303_49361	WhereToHongKong	travel-guides	 
WhereToHongKong_49362_49655	WhereToHongKong	travel-guides	 
WhereToHongKong_49656_49736	WhereToHongKong	travel-guides	 
WhereToHongKong_49737_49832	WhereToHongKong	travel-guides	 
WhereToHongKong_49833_50009	WhereToHongKong	travel-guides	 
WhereToHongKong_50043_50095	WhereToHongKong	travel-guides	 
WhereToHongKong_50096_50303	WhereToHongKong	travel-guides	 
WhereToHongKong_50304_50541	WhereToHongKong	travel-guides	 
WhereToHongKong_50542_50682	WhereToHongKong	travel-guides	 
WhereToHongKong_50691_50842	WhereToHongKong	travel-guides	 
WhereToHongKong_50843_51043	WhereToHongKong	travel-guides	 
WhereToHongKong_51052_51164	WhereToHongKong	travel-guides	 
WhereToHongKong_51165_51279	WhereToHongKong	travel-guides	 
WhereToHongKong_51280_51387	WhereToHongKong	travel-guides	 
WhereToHongKong_51396_51510	WhereToHongKong	travel-guides	 
WhereToHongKong_51511_51647	WhereToHongKong	travel-guides	 
WhereToHongKong_51648_51835	WhereToHongKong	travel-guides	 
WhereToHongKong_51870_51912	WhereToHongKong	travel-guides	 
WhereToHongKong_51913_51955	WhereToHongKong	travel-guides	 
WhereToHongKong_51956_51991	WhereToHongKong	travel-guides	 
WhereToHongKong_51991_52031	WhereToHongKong	travel-guides	 
WhereToHongKong_52032_52122	WhereToHongKong	travel-guides	 
WhereToHongKong_52123_52223	WhereToHongKong	travel-guides	 
WhereToHongKong_52232_52435	WhereToHongKong	travel-guides	 
WhereToHongKong_52444_52577	WhereToHongKong	travel-guides	 
WhereToHongKong_52578_52722	WhereToHongKong	travel-guides	 
WhereToHongKong_52723_52846	WhereToHongKong	travel-guides	 
WhereToHongKong_52878_52997	WhereToHongKong	travel-guides	 
WhereToHongKong_52998_53130	WhereToHongKong	travel-guides	 
WhereToHongKong_53131_53320	WhereToHongKong	travel-guides	 
WhereToHongKong_53329_53408	WhereToHongKong	travel-guides	 
WhereToHongKong_53409_53461	WhereToHongKong	travel-guides	 
WhereToHongKong_53470_53588	WhereToHongKong	travel-guides	 
WhereToHongKong_53597_53643	WhereToHongKong	travel-guides	 
WhereToHongKong_53644_53764	WhereToHongKong	travel-guides	 
WhereToHongKong_53765_53851	WhereToHongKong	travel-guides	 
WhereToHongKong_53852_53918	WhereToHongKong	travel-guides	 
WhereToHongKong_53953_53993	WhereToHongKong	travel-guides	 
WhereToHongKong_53994_54241	WhereToHongKong	travel-guides	 
WhereToHongKong_54250_54456	WhereToHongKong	travel-guides	 
WhereToHongKong_54465_54535	WhereToHongKong	travel-guides	 
WhereToHongKong_54544_54674	WhereToHongKong	travel-guides	 
WhereToHongKong_54675_54833	WhereToHongKong	travel-guides	 
WhereToHongKong_54842_54945	WhereToHongKong	travel-guides	 
WhereToHongKong_54946_55045	WhereToHongKong	travel-guides	 
WhereToHongKong_55046_55196	WhereToHongKong	travel-guides	 
WhereToHongKong_55197_55268	WhereToHongKong	travel-guides	 
WhereToHongKong_55269_55355	WhereToHongKong	travel-guides	 
WhereToHongKong_55356_55493	WhereToHongKong	travel-guides	 
WhereToHongKong_55494_55728	WhereToHongKong	travel-guides	 
WhereToHongKong_55737_55860	WhereToHongKong	travel-guides	 
WhereToHongKong_55912_56028	WhereToHongKong	travel-guides	 
WhereToHongKong_56029_56089	WhereToHongKong	travel-guides	 
WhereToHongKong_56090_56272	WhereToHongKong	travel-guides	 
WhereToHongKong_56281_56446	WhereToHongKong	travel-guides	 
WhereToHongKong_56447_56683	WhereToHongKong	travel-guides	 
WhereToHongKong_56684_56816	WhereToHongKong	travel-guides	 
WhereToHongKong_56817_56962	WhereToHongKong	travel-guides	 
WhereToHongKong_56971_57132	WhereToHongKong	travel-guides	 
WhereToHongKong_57133_57322	WhereToHongKong	travel-guides	 
WhereToHongKong_57323_57452	WhereToHongKong	travel-guides	 
WhereToHongKong_57453_57605	WhereToHongKong	travel-guides	 
WhereToHongKong_57644_57775	WhereToHongKong	travel-guides	 
WhereToHongKong_57784_57846	WhereToHongKong	travel-guides	 
WhereToHongKong_57847_58004	WhereToHongKong	travel-guides	 
WhereToHongKong_58013_58127	WhereToHongKong	travel-guides	 
WhereToHongKong_58128_58233	WhereToHongKong	travel-guides	 
WhereToHongKong_58242_58317	WhereToHongKong	travel-guides	 
WhereToHongKong_58318_58447	WhereToHongKong	travel-guides	 
WhereToHongKong_58456_58538	WhereToHongKong	travel-guides	 
WhereToHongKong_58547_58651	WhereToHongKong	travel-guides	 
WhereToHongKong_58652_58713	WhereToHongKong	travel-guides	 
WhereToHongKong_58722_58907	WhereToHongKong	travel-guides	 
WhereToHongKong_58908_59072	WhereToHongKong	travel-guides	 
WhereToHongKong_59081_59100	WhereToHongKong	travel-guides	 
WhereToHongKong_59109_59268	WhereToHongKong	travel-guides	 
WhereToHongKong_59269_59315	WhereToHongKong	travel-guides	 
WhereToHongKong_59316_59398	WhereToHongKong	travel-guides	 
WhereToHongKong_59407_59513	WhereToHongKong	travel-guides	 
WhereToHongKong_59514_59647	WhereToHongKong	travel-guides	 
WhereToHongKong_59648_59721	WhereToHongKong	travel-guides	 
WhereToHongKong_59722_59889	WhereToHongKong	travel-guides	 
WhereToHongKong_59890_59960	WhereToHongKong	travel-guides	 
WhereToHongKong_59961_60016	WhereToHongKong	travel-guides	 
WhereToHongKong_60017_60215	WhereToHongKong	travel-guides	 
WhereToHongKong_60224_60345	WhereToHongKong	travel-guides	 
WhereToHongKong_60346_60516	WhereToHongKong	travel-guides	 
WhereToHongKong_60517_60709	WhereToHongKong	travel-guides	 
WhereToHongKong_60718_60841	WhereToHongKong	travel-guides	 
WhereToHongKong_60842_60986	WhereToHongKong	travel-guides	 
WhereToHongKong_60987_61075	WhereToHongKong	travel-guides	 
WhereToHongKong_61076_61210	WhereToHongKong	travel-guides	 
WhereToHongKong_61219_61361	WhereToHongKong	travel-guides	 
WhereToHongKong_61362_61491	WhereToHongKong	travel-guides	 
WhereToHongKong_61500_61616	WhereToHongKong	travel-guides	 
WhereToHongKong_61617_61685	WhereToHongKong	travel-guides	 
WhereToHongKong_61686_61738	WhereToHongKong	travel-guides	 
WhereToHongKong_61747_61931	WhereToHongKong	travel-guides	 
WhereToHongKong_61932_62092	WhereToHongKong	travel-guides	 
WhereToHongKong_62093_62129	WhereToHongKong	travel-guides	 
WhereToHongKong_62138_62265	WhereToHongKong	travel-guides	 
WhereToHongKong_62266_62454	WhereToHongKong	travel-guides	 
WhereToHongKong_62455_62536	WhereToHongKong	travel-guides	 
WhereToHongKong_62537_62676	WhereToHongKong	travel-guides	 
WhereToHongKong_62677_62750	WhereToHongKong	travel-guides	 
WhereToHongKong_62759_62850	WhereToHongKong	travel-guides	 
WhereToHongKong_62851_63001	WhereToHongKong	travel-guides	 
WhereToHongKong_63010_63095	WhereToHongKong	travel-guides	 
WhereToHongKong_63096_63129	WhereToHongKong	travel-guides	 
WhereToHongKong_63130_63246	WhereToHongKong	travel-guides	 
WhereToHongKong_63247_63433	WhereToHongKong	travel-guides	 
WhereToHongKong_63434_63560	WhereToHongKong	travel-guides	 
WhereToHongKong_63599_63763	WhereToHongKong	travel-guides	 
WhereToHongKong_63764_64071	WhereToHongKong	travel-guides	 
WhereToHongKong_64072_64177	WhereToHongKong	travel-guides	 
WhereToHongKong_64186_64368	WhereToHongKong	travel-guides	 
WhereToHongKong_64369_64510	WhereToHongKong	travel-guides	 
WhereToHongKong_64511_64611	WhereToHongKong	travel-guides	 
WhereToHongKong_64653_64702	WhereToHongKong	travel-guides	 
WhereToHongKong_64711_64814	WhereToHongKong	travel-guides	 
WhereToHongKong_64815_64989	WhereToHongKong	travel-guides	 
WhereToHongKong_64998_65234	WhereToHongKong	travel-guides	 
WhereToHongKong_65235_65385	WhereToHongKong	travel-guides	 
WhereToHongKong_65394_65511	WhereToHongKong	travel-guides	 
WhereToHongKong_65512_65641	WhereToHongKong	travel-guides	 
WhereToHongKong_65642_65673	WhereToHongKong	travel-guides	 
WhereToHongKong_65674_65855	WhereToHongKong	travel-guides	 
WhereToHongKong_65864_65943	WhereToHongKong	travel-guides	 
WhereToHongKong_65944_66025	WhereToHongKong	travel-guides	 
WhereToHongKong_66026_66113	WhereToHongKong	travel-guides	 
WhereToHongKong_66114_66187	WhereToHongKong	travel-guides	 
WhereToHongKong_66188_66320	WhereToHongKong	travel-guides	 
WhereToHongKong_66329_66402	WhereToHongKong	travel-guides	 
WhereToHongKong_66403_66486	WhereToHongKong	travel-guides	 
WhereToHongKong_66487_66625	WhereToHongKong	travel-guides	 
WhereToHongKong_66634_66812	WhereToHongKong	travel-guides	 
WhereToHongKong_66821_66912	WhereToHongKong	travel-guides	 
SemEval_1	SemEval	SemEval	
SemEval_2	SemEval	SemEval	
SemEval_3	SemEval	SemEval	
SemEval_4	SemEval	SemEval	
SemEval_5	SemEval	SemEval	
SemEval_6	SemEval	SemEval	
SemEval_7	SemEval	SemEval	
SemEval_8	SemEval	SemEval	
SemEval_9	SemEval	SemEval	
SemEval_10	SemEval	SemEval	
SemEval_11	SemEval	SemEval	
SemEval_12	SemEval	SemEval	
SemEval_13	SemEval	SemEval	
SemEval_14	SemEval	SemEval	
SemEval_15	SemEval	SemEval	
SemEval_16	SemEval	SemEval	
SemEval_17	SemEval	SemEval	
SemEval_18	SemEval	SemEval	
SemEval_19	SemEval	SemEval	
SemEval_20	SemEval	SemEval	
SemEval_21	SemEval	SemEval	
SemEval_22	SemEval	SemEval	
SemEval_23	SemEval	SemEval	
SemEval_24	SemEval	SemEval	
SemEval_25	SemEval	SemEval	
SemEval_26	SemEval	SemEval	
SemEval_27	SemEval	SemEval	
SemEval_28	SemEval	SemEval	
SemEval_29	SemEval	SemEval	
SemEval_30	SemEval	SemEval	
SemEval_31	SemEval	SemEval	
SemEval_32	SemEval	SemEval	
SemEval_33	SemEval	SemEval	
SemEval_34	SemEval	SemEval	
SemEval_35	SemEval	SemEval	
SemEval_36	SemEval	SemEval	
SemEval_37	SemEval	SemEval	
SemEval_38	SemEval	SemEval	
SemEval_39	SemEval	SemEval	
SemEval_40	SemEval	SemEval	
SemEval_41	SemEval	SemEval	
SemEval_42	SemEval	SemEval	
SemEval_43	SemEval	SemEval	
SemEval_44	SemEval	SemEval	
SemEval_45	SemEval	SemEval	
SemEval_46	SemEval	SemEval	
SemEval_47	SemEval	SemEval	
SemEval_48	SemEval	SemEval	
SemEval_49	SemEval	SemEval	
SemEval_50	SemEval	SemEval	
SemEval_51	SemEval	SemEval	
SemEval_52	SemEval	SemEval	
SemEval_53	SemEval	SemEval	
SemEval_54	SemEval	SemEval	
SemEval_55	SemEval	SemEval	
SemEval_56	SemEval	SemEval	
SemEval_57	SemEval	SemEval	
SemEval_58	SemEval	SemEval	
SemEval_59	SemEval	SemEval	
SemEval_60	SemEval	SemEval	
SemEval_61	SemEval	SemEval	
SemEval_62	SemEval	SemEval	
SemEval_63	SemEval	SemEval	
SemEval_64	SemEval	SemEval	
SemEval_65	SemEval	SemEval	
SemEval_66	SemEval	SemEval	
SemEval_67	SemEval	SemEval	
SemEval_68	SemEval	SemEval	
SemEval_69	SemEval	SemEval	
SemEval_70	SemEval	SemEval	
SemEval_71	SemEval	SemEval	
SemEval_72	SemEval	SemEval	
SemEval_73	SemEval	SemEval	
SemEval_74	SemEval	SemEval	
SemEval_75	SemEval	SemEval	
SemEval_76	SemEval	SemEval	
SemEval_77	SemEval	SemEval	
SemEval_78	SemEval	SemEval	
SemEval_79	SemEval	SemEval	
SemEval_80	SemEval	SemEval	
SemEval_81	SemEval	SemEval	
SemEval_82	SemEval	SemEval	
SemEval_83	SemEval	SemEval	
SemEval_84	SemEval	SemEval	
SemEval_85	SemEval	SemEval	
SemEval_86	SemEval	SemEval	
SemEval_87	SemEval	SemEval	
SemEval_88	SemEval	SemEval	
SemEval_89	SemEval	SemEval	
SemEval_90	SemEval	SemEval	
SemEval_91	SemEval	SemEval	
SemEval_92	SemEval	SemEval	
SemEval_93	SemEval	SemEval	
SemEval_94	SemEval	SemEval	
SemEval_95	SemEval	SemEval	
SemEval_96	SemEval	SemEval	
SemEval_97	SemEval	SemEval	
SemEval_98	SemEval	SemEval	
SemEval_99	SemEval	SemEval	
SemEval_100	SemEval	SemEval	
SemEval_101	SemEval	SemEval	
SemEval_102	SemEval	SemEval	
SemEval_103	SemEval	SemEval	
SemEval_104	SemEval	SemEval	
SemEval_105	SemEval	SemEval	
SemEval_106	SemEval	SemEval	
SemEval_107	SemEval	SemEval	
SemEval_108	SemEval	SemEval	
SemEval_109	SemEval	SemEval	
SemEval_110	SemEval	SemEval	
SemEval_111	SemEval	SemEval	
SemEval_112	SemEval	SemEval	
SemEval_113	SemEval	SemEval	
SemEval_114	SemEval	SemEval	
SemEval_115	SemEval	SemEval	
SemEval_116	SemEval	SemEval	
SemEval_117	SemEval	SemEval	
SemEval_118	SemEval	SemEval	
SemEval_119	SemEval	SemEval	
SemEval_120	SemEval	SemEval	
SemEval_121	SemEval	SemEval	
SemEval_122	SemEval	SemEval	
SemEval_123	SemEval	SemEval	
SemEval_124	SemEval	SemEval	
SemEval_125	SemEval	SemEval	
SemEval_126	SemEval	SemEval	
SemEval_127	SemEval	SemEval	
SemEval_128	SemEval	SemEval	
SemEval_129	SemEval	SemEval	
SemEval_130	SemEval	SemEval	
SemEval_131	SemEval	SemEval	
SemEval_132	SemEval	SemEval	
SemEval_133	SemEval	SemEval	
SemEval_134	SemEval	SemEval	
SemEval_135	SemEval	SemEval	
SemEval_136	SemEval	SemEval	
SemEval_137	SemEval	SemEval	
SemEval_138	SemEval	SemEval	
SemEval_139	SemEval	SemEval	
SemEval_140	SemEval	SemEval	
SemEval_141	SemEval	SemEval	
SemEval_142	SemEval	SemEval	
SemEval_143	SemEval	SemEval	
SemEval_144	SemEval	SemEval	
SemEval_145	SemEval	SemEval	
SemEval_146	SemEval	SemEval	
SemEval_147	SemEval	SemEval	
SemEval_148	SemEval	SemEval	
SemEval_149	SemEval	SemEval	
SemEval_150	SemEval	SemEval	
SemEval_151	SemEval	SemEval	
SemEval_153	SemEval	SemEval	
SemEval_154	SemEval	SemEval	
SemEval_155	SemEval	SemEval	
SemEval_156	SemEval	SemEval	
SemEval_158	SemEval	SemEval	
SemEval_159	SemEval	SemEval	
SemEval_160	SemEval	SemEval	
SemEval_161	SemEval	SemEval	
SemEval_162	SemEval	SemEval	
SemEval_163	SemEval	SemEval	
SemEval_164	SemEval	SemEval	
SemEval_165	SemEval	SemEval	
SemEval_166	SemEval	SemEval	
SemEval_167	SemEval	SemEval	
SemEval_168	SemEval	SemEval	
SemEval_169	SemEval	SemEval	
SemEval_170	SemEval	SemEval	
SemEval_171	SemEval	SemEval	
SemEval_172	SemEval	SemEval	
SemEval_173	SemEval	SemEval	
SemEval_174	SemEval	SemEval	
SemEval_175	SemEval	SemEval	
SemEval_176	SemEval	SemEval	
SemEval_177	SemEval	SemEval	
SemEval_178	SemEval	SemEval	
SemEval_179	SemEval	SemEval	
SemEval_180	SemEval	SemEval	
SemEval_181	SemEval	SemEval	
SemEval_182	SemEval	SemEval	
SemEval_183	SemEval	SemEval	
SemEval_184	SemEval	SemEval	
SemEval_185	SemEval	SemEval	
SemEval_186	SemEval	SemEval	
SemEval_187	SemEval	SemEval	
SemEval_188	SemEval	SemEval	
SemEval_189	SemEval	SemEval	
SemEval_190	SemEval	SemEval	
SemEval_191	SemEval	SemEval	
SemEval_192	SemEval	SemEval	
SemEval_193	SemEval	SemEval	
SemEval_194	SemEval	SemEval	
SemEval_195	SemEval	SemEval	
SemEval_196	SemEval	SemEval	
SemEval_197	SemEval	SemEval	
SemEval_198	SemEval	SemEval	
SemEval_199	SemEval	SemEval	
SemEval_200	SemEval	SemEval	
SemEval_201	SemEval	SemEval	
SemEval_202	SemEval	SemEval	
SemEval_203	SemEval	SemEval	
SemEval_204	SemEval	SemEval	
SemEval_205	SemEval	SemEval	
SemEval_206	SemEval	SemEval	
SemEval_207	SemEval	SemEval	
SemEval_208	SemEval	SemEval	
SemEval_209	SemEval	SemEval	
SemEval_210	SemEval	SemEval	
SemEval_211	SemEval	SemEval	
SemEval_212	SemEval	SemEval	
SemEval_213	SemEval	SemEval	
SemEval_214	SemEval	SemEval	
SemEval_215	SemEval	SemEval	
SemEval_216	SemEval	SemEval	
SemEval_217	SemEval	SemEval	
SemEval_218	SemEval	SemEval	
SemEval_219	SemEval	SemEval	
SemEval_220	SemEval	SemEval	
SemEval_221	SemEval	SemEval	
SemEval_222	SemEval	SemEval	
SemEval_223	SemEval	SemEval	
SemEval_224	SemEval	SemEval	
SemEval_225	SemEval	SemEval	
SemEval_226	SemEval	SemEval	
SemEval_228	SemEval	SemEval	
SemEval_229	SemEval	SemEval	
SemEval_230	SemEval	SemEval	
SemEval_231	SemEval	SemEval	
SemEval_232	SemEval	SemEval	
SemEval_233	SemEval	SemEval	
SemEval_234	SemEval	SemEval	
SemEval_235	SemEval	SemEval	
SemEval_236	SemEval	SemEval	
SemEval_237	SemEval	SemEval	
SemEval_238	SemEval	SemEval	
SemEval_239	SemEval	SemEval	
SemEval_240	SemEval	SemEval	
SemEval_241	SemEval	SemEval	
SemEval_242	SemEval	SemEval	
SemEval_243	SemEval	SemEval	
SemEval_244	SemEval	SemEval	
SemEval_245	SemEval	SemEval	
SemEval_246	SemEval	SemEval	
SemEval_247	SemEval	SemEval	
SemEval_248	SemEval	SemEval	
SemEval_249	SemEval	SemEval	
SemEval_250	SemEval	SemEval	
SemEval_251	SemEval	SemEval	
SemEval_252	SemEval	SemEval	
SemEval_253	SemEval	SemEval	
SemEval_500	SemEval	SemEval	
SemEval_501	SemEval	SemEval	
SemEval_502	SemEval	SemEval	
SemEval_503	SemEval	SemEval	
SemEval_504	SemEval	SemEval	
SemEval_505	SemEval	SemEval	
SemEval_506	SemEval	SemEval	
SemEval_507	SemEval	SemEval	
SemEval_508	SemEval	SemEval	
SemEval_509	SemEval	SemEval	
SemEval_510	SemEval	SemEval	
SemEval_511	SemEval	SemEval	
SemEval_512	SemEval	SemEval	
SemEval_513	SemEval	SemEval	
SemEval_514	SemEval	SemEval	
SemEval_515	SemEval	SemEval	
SemEval_516	SemEval	SemEval	
SemEval_517	SemEval	SemEval	
SemEval_518	SemEval	SemEval	
SemEval_519	SemEval	SemEval	
SemEval_520	SemEval	SemEval	
SemEval_521	SemEval	SemEval	
SemEval_522	SemEval	SemEval	
SemEval_523	SemEval	SemEval	
SemEval_524	SemEval	SemEval	
SemEval_525	SemEval	SemEval	
SemEval_526	SemEval	SemEval	
SemEval_527	SemEval	SemEval	
SemEval_528	SemEval	SemEval	
SemEval_529	SemEval	SemEval	
SemEval_530	SemEval	SemEval	
SemEval_531	SemEval	SemEval	
SemEval_532	SemEval	SemEval	
SemEval_533	SemEval	SemEval	
SemEval_534	SemEval	SemEval	
SemEval_535	SemEval	SemEval	
SemEval_536	SemEval	SemEval	
SemEval_537	SemEval	SemEval	
SemEval_538	SemEval	SemEval	
SemEval_539	SemEval	SemEval	
SemEval_540	SemEval	SemEval	
SemEval_541	SemEval	SemEval	
SemEval_542	SemEval	SemEval	
SemEval_543	SemEval	SemEval	
SemEval_544	SemEval	SemEval	
SemEval_545	SemEval	SemEval	
SemEval_546	SemEval	SemEval	
SemEval_547	SemEval	SemEval	
SemEval_548	SemEval	SemEval	
SemEval_549	SemEval	SemEval	
SemEval_550	SemEval	SemEval	
SemEval_551	SemEval	SemEval	
SemEval_552	SemEval	SemEval	
SemEval_553	SemEval	SemEval	
SemEval_554	SemEval	SemEval	
SemEval_555	SemEval	SemEval	
SemEval_556	SemEval	SemEval	
SemEval_557	SemEval	SemEval	
SemEval_558	SemEval	SemEval	
SemEval_559	SemEval	SemEval	
SemEval_560	SemEval	SemEval	
SemEval_561	SemEval	SemEval	
SemEval_562	SemEval	SemEval	
SemEval_563	SemEval	SemEval	
SemEval_564	SemEval	SemEval	
SemEval_565	SemEval	SemEval	
SemEval_566	SemEval	SemEval	
SemEval_567	SemEval	SemEval	
SemEval_568	SemEval	SemEval	
SemEval_569	SemEval	SemEval	
SemEval_570	SemEval	SemEval	
SemEval_571	SemEval	SemEval	
SemEval_572	SemEval	SemEval	
SemEval_573	SemEval	SemEval	
SemEval_574	SemEval	SemEval	
SemEval_575	SemEval	SemEval	
SemEval_576	SemEval	SemEval	
SemEval_577	SemEval	SemEval	
SemEval_578	SemEval	SemEval	
SemEval_579	SemEval	SemEval	
SemEval_580	SemEval	SemEval	
SemEval_581	SemEval	SemEval	
SemEval_582	SemEval	SemEval	
SemEval_583	SemEval	SemEval	
SemEval_584	SemEval	SemEval	
SemEval_585	SemEval	SemEval	
SemEval_586	SemEval	SemEval	
SemEval_587	SemEval	SemEval	
SemEval_588	SemEval	SemEval	
SemEval_589	SemEval	SemEval	
SemEval_590	SemEval	SemEval	
SemEval_591	SemEval	SemEval	
SemEval_592	SemEval	SemEval	
